Título;ISSN impresa;ISSN en linea;Instituto;URL
Lecturas: Educación física y deportes;1514-3465;;;https://dialnet.unirioja.es/servlet/revista?codigo=2312
Letra. Imagen. Sonido: Ciudad Mediatizada;1851-8931;;;https://dialnet.unirioja.es/servlet/revista?codigo=24967
Letras: revista de la Facultad de Filosofía y Letras de la Pontificia Universidad Católica Argentina Santa María de los Buenos Aires;0326-3363;;;https://dialnet.unirioja.es/servlet/revista?codigo=8616
"Litorales: Teoría, método y técnica en geografía y otras ciencias sociales";1666-5945;;;https://dialnet.unirioja.es/servlet/revista?codigo=4523
Locale;2683-8796;;;https://dialnet.unirioja.es/servlet/revista?codigo=27299
Los libros: un mes de publicaciones en Argentina y el mundo;1851-7811;;;https://dialnet.unirioja.es/servlet/revista?codigo=28142
Luthor;1853-3272;;;https://dialnet.unirioja.es/servlet/revista?codigo=19273
Magallanica: revista de historia moderna;2422-779X;;;https://dialnet.unirioja.es/servlet/revista?codigo=24056
"Malvinas en Cuestión: Revista electrónica interdisciplinaria sobre la cuestión Malvinas, Antártida y Atlántico Sur";2953-3430;;;https://dialnet.unirioja.es/servlet/revista?codigo=27841
Margen: revista de trabajo social y ciencias sociales;0327-7585;;;https://dialnet.unirioja.es/servlet/revista?codigo=11815
Marine & Fishery Sciences (MAFIS);2683-7951;;;https://dialnet.unirioja.es/servlet/revista?codigo=27958
Masquedós: Revista de Extensión Universitaria;2469-2158;;;https://dialnet.unirioja.es/servlet/revista?codigo=28105
"Metal: Memorias, escritos y trabajos desde América Latina";2451-6643;;;https://dialnet.unirioja.es/servlet/revista?codigo=25328
Metatheoria;1853-2330;;;https://dialnet.unirioja.es/servlet/revista?codigo=27209
Meteorologica;1850-468X;;;https://dialnet.unirioja.es/servlet/revista?codigo=28469
Millcayac: Revista Digital de Ciencias Sociales;2362-616X;;;https://dialnet.unirioja.es/servlet/revista?codigo=24567
Miradas en Movimiento;1852-2173;;;https://dialnet.unirioja.es/servlet/revista?codigo=12769
Miríada: Investigación en Ciencias Sociales;1851-9431;;;https://dialnet.unirioja.es/servlet/revista?codigo=23090
"Momba'etéva: Revista de Investigaciones en Ciencias Jurídicas, Sociales y Políticas";2718-7144;;;https://dialnet.unirioja.es/servlet/revista?codigo=27400
Mora;1853-001X;;;https://dialnet.unirioja.es/servlet/revista?codigo=28433
Mundo Agrario: Revista de estudios rurales;1515-5994;;;https://dialnet.unirioja.es/servlet/revista?codigo=17459
Mundo de Antes;1514-982X;;;https://dialnet.unirioja.es/servlet/revista?codigo=28584
Nimio;2469-1879;;;https://dialnet.unirioja.es/servlet/revista?codigo=25725
Nota al margen;3008-7015;;;https://dialnet.unirioja.es/servlet/revista?codigo=28443
Nueva doctrina penal;1850-9118;;;https://dialnet.unirioja.es/servlet/revista?codigo=6602
Nuevo Itinerario;1850-3578;;;https://dialnet.unirioja.es/servlet/revista?codigo=16041
Nuevo mundo;0327-7097;;;https://dialnet.unirioja.es/servlet/revista?codigo=11759
ODISEA. Revista de Estudios Migratorios;2408-445X;;;https://dialnet.unirioja.es/servlet/revista?codigo=25622
Octante;2525-0914;;;https://dialnet.unirioja.es/servlet/revista?codigo=25729
Oficios Terrestres;1853-3248;;;https://dialnet.unirioja.es/servlet/revista?codigo=23430
Olivar: revista de literatura y cultura españolas;1515-1115;;;https://dialnet.unirioja.es/servlet/revista?codigo=10906
Orbis Tertius: revista de teoría y crítica literaria;0328-8188;;;https://dialnet.unirioja.es/servlet/revista?codigo=10414
Orientación y sociedad;1851-8893;;;https://dialnet.unirioja.es/servlet/revista?codigo=18036
POSTData: Revista de Reflexión y Análisis Político;1851-9601;;;https://dialnet.unirioja.es/servlet/revista?codigo=15736
PSIENCIA: Revista Latinoamericana de Ciencia Psicológica;1851-9083;;;https://dialnet.unirioja.es/servlet/revista?codigo=14635
Palabra Clave ( La Plata );1853-9912;;;https://dialnet.unirioja.es/servlet/revista?codigo=16782
Palermo Business Review;0328-5715;;;https://dialnet.unirioja.es/servlet/revista?codigo=19695
Pampa: Revista Interuniversitaria de Estudios Territoriales;1669-3299;;;https://dialnet.unirioja.es/servlet/revista?codigo=12489
Papeles: Revista del Centro de Investigaciones de la Facultad de Ciencias Jurídicas y Sociales de la Universidad Nacional del Litoral;1853-2845;;;https://dialnet.unirioja.es/servlet/revista?codigo=27244
Papeles de trabajo: La revista electrónica del IDAES;1851-2577;;;https://dialnet.unirioja.es/servlet/revista?codigo=21970
Patristica et Mediævalia;2683-9636;;;https://dialnet.unirioja.es/servlet/revista?codigo=28261
Persona: revista iberoamericana de personalismo comunitario;1851-4693;;;https://dialnet.unirioja.es/servlet/revista?codigo=12858
Perspectivas: revista de ciencias sociales;2525-1112;;;https://dialnet.unirioja.es/servlet/revista?codigo=28432
Perspectivas en Psicología;1668-7175;;;https://dialnet.unirioja.es/servlet/revista?codigo=23312
Philosophia: anuario de Filosofía;0328-9672;;;https://dialnet.unirioja.es/servlet/revista?codigo=10470
Pilquen - Sección Agronomía;1851-2852;;;https://dialnet.unirioja.es/servlet/revista?codigo=11598
Pilquen - Sección Ciencias Sociales;1851-3123;;;https://dialnet.unirioja.es/servlet/revista?codigo=11600
Pilquen - Sección Psicopedagogía;1851-3115;;;https://dialnet.unirioja.es/servlet/revista?codigo=11596
Plurentes: Artes y Letras;1853-6212;;;https://dialnet.unirioja.es/servlet/revista?codigo=20259
Población & sociedad;0328-3445;;;https://dialnet.unirioja.es/servlet/revista?codigo=13828
PolHis: Boletín Bibliográfico Electrónico;1853-7723;;;https://dialnet.unirioja.es/servlet/revista?codigo=21883
Politikós: estudios políticos e internacionales;1668-0707;;;https://dialnet.unirioja.es/servlet/revista?codigo=18834
Política y Comunicación: Revista científico académica sobre comunicación política;2953-3821;;;https://dialnet.unirioja.es/servlet/revista?codigo=27838
Políticas de la memoria;2683-7234;;;https://dialnet.unirioja.es/servlet/revista?codigo=26989
Praxis Educativa;0328-9702;;;https://dialnet.unirioja.es/servlet/revista?codigo=25330
Prismas: revista de historia intelectual;1852-0499;;;https://dialnet.unirioja.es/servlet/revista?codigo=16237
"Prohistoria: historia, políticas de la historia";1851-9504;;;https://dialnet.unirioja.es/servlet/revista?codigo=7044
Prometeica;1852-9488;;;https://dialnet.unirioja.es/servlet/revista?codigo=13823
Proyecciones: (La Plata);2618-5474;;;https://dialnet.unirioja.es/servlet/revista?codigo=26545
Prudentia iuris;2524-9525;;;https://dialnet.unirioja.es/servlet/revista?codigo=11605
Práctica arqueológica: revista de la Asociación de Arqueólogos Profesionales de la República Argentina;2618-2874;;;https://dialnet.unirioja.es/servlet/revista?codigo=28413
Psi-comunicación: Revista de la Sociedad Española de Parapsicología;2478-2645;;;https://dialnet.unirioja.es/servlet/revista?codigo=17824
Psico logos: Revista de psicología;0328-5324;;;https://dialnet.unirioja.es/servlet/revista?codigo=17503
"Psicodebate. Psicología, Cultura y Sociedad";1515-2251;;;https://dialnet.unirioja.es/servlet/revista?codigo=24487
Psicología sin fronteras: revista electrónica de intervención psicosocial y psicología comunitaria;1851-3441;;;https://dialnet.unirioja.es/servlet/revista?codigo=11113
Publicaciones de la Asociación Argentina de Humanidades Digitales (PublicAAHD);2718-7470;;;https://dialnet.unirioja.es/servlet/revista?codigo=27842
Publicar: En Antropología y Ciencias Sociales;0327-6627;;;https://dialnet.unirioja.es/servlet/revista?codigo=27078
Puertas abiertas: Revista de la Escuela de Lenguas;1853-614X;;;https://dialnet.unirioja.es/servlet/revista?codigo=17843
"Pymes, Innovación y Desarrollo";2344-9195;;;https://dialnet.unirioja.es/servlet/revista?codigo=26009
Páginas (Rosario): Revista Digital de la Escuela de Historia;1851-992X;;;https://dialnet.unirioja.es/servlet/revista?codigo=24318
Páginas de Filosofía;0327-5108;;;https://dialnet.unirioja.es/servlet/revista?codigo=23134
Question;1669-6581;;;https://dialnet.unirioja.es/servlet/revista?codigo=21226
Quid 16: Revista del Área de Estudios Urbanos;2250-4060;;;https://dialnet.unirioja.es/servlet/revista?codigo=24393
Quinto sol;1851-2879;;;https://dialnet.unirioja.es/servlet/revista?codigo=13690
Quintú Quimün: revista de lingüística;2591-541X;;;https://dialnet.unirioja.es/servlet/revista?codigo=28383
RAHL: Revista argentina de historiografía lingüística;1852-1495;;;https://dialnet.unirioja.es/servlet/revista?codigo=13026
RASAL lingüística;2618-3455;;;https://dialnet.unirioja.es/servlet/revista?codigo=17890
"RECIAL: Revista del Centro de Investigaciones de la Facultad de Filosofía y Humanidades, Áreas Letras";1853-4112;;;https://dialnet.unirioja.es/servlet/revista?codigo=23617
RELAPAE: Revista Latinoamericana de Políticas y Administración de la Educación.;2408-4573;;;https://dialnet.unirioja.es/servlet/revista?codigo=28352
RESEÑAS de Enseñanza de la Historia;2796-9304;;;https://dialnet.unirioja.es/servlet/revista?codigo=28387
RIN: Revista Internacional del Notariado;0325-1683;;;https://dialnet.unirioja.es/servlet/revista?codigo=5821
Raigal: revista interdisciplinaria de Ciencias Sociales;2469-1216;;;https://dialnet.unirioja.es/servlet/revista?codigo=23986
Rapallo. Poemas y ensayos;2618-2068;;;https://dialnet.unirioja.es/servlet/revista?codigo=27107
"Razón y revolución: teoría, historia, política";1515-1913;;;https://dialnet.unirioja.es/servlet/revista?codigo=10184
"Realidad, Tendencias y Desafíos en Turismo";2545-6199;;;https://dialnet.unirioja.es/servlet/revista?codigo=26788
Redes: Revista de estudios sociales de la ciencia y la tecnología;0328-3186;;;https://dialnet.unirioja.es/servlet/revista?codigo=27014
Redes de Extensión;2451-7348;;;https://dialnet.unirioja.es/servlet/revista?codigo=27942
Relaciones Internacionales;2314-2766;;;https://dialnet.unirioja.es/servlet/revista?codigo=18558
Res gesta;0325-772X;;;https://dialnet.unirioja.es/servlet/revista?codigo=10169
RevCom: Revista científica de la Red de Carreras de Comunicación Social;2451-7836;;;https://dialnet.unirioja.es/servlet/revista?codigo=26207
RevIISE: Revista de Ciencias Sociales y Humanas;2250-5555;;;https://dialnet.unirioja.es/servlet/revista?codigo=24330
Revista ADENAG: revista de la Asociación de docentes de Administración General de la República Argentina ( ADENAG );1853-7367;;;https://dialnet.unirioja.es/servlet/revista?codigo=16817
Revista Argentina de Antropología Biológica;1853-6387;;;https://dialnet.unirioja.es/servlet/revista?codigo=20279
Revista Argentina de Cardiología;1850-3748;;;https://dialnet.unirioja.es/servlet/revista?codigo=18617
Revista Argentina de Ciencias del Comportamiento ( RACC );1852-4206;;;https://dialnet.unirioja.es/servlet/revista?codigo=13266
Revista Argentina de Economía Internacional;2344-9322;;;https://dialnet.unirioja.es/servlet/revista?codigo=25743
Revista Argentina de Educación Superior: RAES;1852-8171;;;https://dialnet.unirioja.es/servlet/revista?codigo=22012
Revista Argentina de Estudios de Juventud;1852-4907;;;https://dialnet.unirioja.es/servlet/revista?codigo=25274
Revista Argentina de Investigación Educativa;2796-7433;;;https://dialnet.unirioja.es/servlet/revista?codigo=28108
Revista Argentina de Reumatología: Sociedad Argentina de Reumatología;2362-3675;;;https://dialnet.unirioja.es/servlet/revista?codigo=27892
Revista Blockchain e Inteligencia Artificial;2718-7535;;;https://dialnet.unirioja.es/servlet/revista?codigo=27188
Revista Científica de la Facultad de Derecho y Ciencias Sociales y Políticas de la UNNE;2953-4232;;;https://dialnet.unirioja.es/servlet/revista?codigo=27786
Revista Cosmovisiones/Cosmovisões;2684-0162;;;https://dialnet.unirioja.es/servlet/revista?codigo=27576
Revista Derecho del Trabajo;0325-3627;;;https://dialnet.unirioja.es/servlet/revista?codigo=21060
Revista Derecho y Salud;2591-3476;;;https://dialnet.unirioja.es/servlet/revista?codigo=26463
Revista Derechos en Acción;2525-1678;;;https://dialnet.unirioja.es/servlet/revista?codigo=26381
Revista ES;2718-6539;;;https://dialnet.unirioja.es/servlet/revista?codigo=27837
Revista Electrónica de Derecho Internacional Contemporáneo: REDIC;2618-303X;;;https://dialnet.unirioja.es/servlet/revista?codigo=26798
Revista Electrónica de Investigación en Educación en Ciencias;1850-6666;;;https://dialnet.unirioja.es/servlet/revista?codigo=12634
Revista Electrónica del Instituto de Investigaciones Jurídicas y Sociales Ambrosio Lucas Gioja;1851-3069;;;https://dialnet.unirioja.es/servlet/revista?codigo=19440
Revista Escuela de Historia;1669-9041;;;https://dialnet.unirioja.es/servlet/revista?codigo=7361
Revista Estudios Sociales Contemporáneos;2451-5965;;;https://dialnet.unirioja.es/servlet/revista?codigo=27980
Revista Eurolatinoamericana de Derecho Administrativo;2362-583X;;;https://dialnet.unirioja.es/servlet/revista?codigo=27102
Revista Evaluar;1667-4545;;;https://dialnet.unirioja.es/servlet/revista?codigo=28351
Revista Hematología;0329-0379;;;https://dialnet.unirioja.es/servlet/revista?codigo=26828
Revista ISEL;2344-9403;;;https://dialnet.unirioja.es/servlet/revista?codigo=21483
"Revista Iberoamericana de Derecho, Cultura y Ambiente";2953-3554;;;https://dialnet.unirioja.es/servlet/revista?codigo=28478
Revista Iberoamericana de Justicia Terapéutica;2718-6822;;;https://dialnet.unirioja.es/servlet/revista?codigo=27925
Revista Iberoamericana de la Propiedad Intelectual;2422-569X;;;https://dialnet.unirioja.es/servlet/revista?codigo=28250
Revista Integración Regional & Derechos Humanos;2346-9196;;;https://dialnet.unirioja.es/servlet/revista?codigo=27948
Revista Internacional de Derechos Humanos;2422-7188;;;https://dialnet.unirioja.es/servlet/revista?codigo=27676
Revista Irice;0327-392X;;;https://dialnet.unirioja.es/servlet/revista?codigo=28286
Revista Jurídica Austral;2684-0537;;;https://dialnet.unirioja.es/servlet/revista?codigo=27363
Revista Latinoamericana de Antropología del Trabajo;2591-2755;;;https://dialnet.unirioja.es/servlet/revista?codigo=26941
Revista Latinoamericana de Educación Comparada: RELEC;1853-3744;;;https://dialnet.unirioja.es/servlet/revista?codigo=22072
Revista Latinoamericana de Estudios del Discurso;2447-9543;;;https://dialnet.unirioja.es/servlet/revista?codigo=25099
"Revista Latinoamericana de Estudios sobre Cuerpos, Emociones y Sociedad ( RELACES )";1852-8759;;;https://dialnet.unirioja.es/servlet/revista?codigo=13944
Revista Latinoamericana de Metodología de la Investigación Social: ReLMIS;1853-6190;;;https://dialnet.unirioja.es/servlet/revista?codigo=23369
Revista Latinoamericana de Metodología de las Ciencias Sociales: Relmecs;1853-7863;;;https://dialnet.unirioja.es/servlet/revista?codigo=17838
Revista Latinoamericana de la Papa;1853-4961;;;https://dialnet.unirioja.es/servlet/revista?codigo=24289
Revista Ludicamente;2250-723X;;;https://dialnet.unirioja.es/servlet/revista?codigo=22491
Revista Methodo: Investigación Aplicada a las Ciencias Biológicas;2545-8302;;;https://dialnet.unirioja.es/servlet/revista?codigo=25926
Revista Pares;2718-8582;;;https://dialnet.unirioja.es/servlet/revista?codigo=27790
Revista Perspectivas Metodológicas;2618-4125;;;https://dialnet.unirioja.es/servlet/revista?codigo=27347
Revista Perspectivas de Políticas Públicas;1853-9254;;;https://dialnet.unirioja.es/servlet/revista?codigo=27373
Revista Política Austral;2953-4321;;;https://dialnet.unirioja.es/servlet/revista?codigo=28525
Revista Prefacio: escuela de bibliotecología;2591-3905;;;https://dialnet.unirioja.es/servlet/revista?codigo=28541
Revista Rey Desnudo: Revista de Libros;2314-1204;;;https://dialnet.unirioja.es/servlet/revista?codigo=22487
Revista SAAP: Sociedad Argentina de Análisis Político;1853-1970;;;https://dialnet.unirioja.es/servlet/revista?codigo=15689
Revista argentina de clínica psicológica;0327-6716;;;https://dialnet.unirioja.es/servlet/revista?codigo=10761
Revista argentina de lingüística;0326-6400;;;https://dialnet.unirioja.es/servlet/revista?codigo=19556
Revista argentina de sociología;1669-3248;;;https://dialnet.unirioja.es/servlet/revista?codigo=7383
Revista bíblica;0034-7078;;;https://dialnet.unirioja.es/servlet/revista?codigo=8068
Revista científica de sistemas e informática;2709-992X;;;https://dialnet.unirioja.es/servlet/revista?codigo=27773
Revista de Ciencia y Tecnología: RECyT;1851-7587;;;https://dialnet.unirioja.es/servlet/revista?codigo=26666
Revista de Derecho Romano;2683-7463;;;https://dialnet.unirioja.es/servlet/revista?codigo=26512
Revista de Derecho Romano;2618-5148;;;https://dialnet.unirioja.es/servlet/revista?codigo=26456
Revista de Derecho de las Minorías;2683-8877;;;https://dialnet.unirioja.es/servlet/revista?codigo=27189
Revista de Educación Matemática (RevEM);1852-2890;;;https://dialnet.unirioja.es/servlet/revista?codigo=27979
Revista de Estudios Clásicos;0325-3465;;;https://dialnet.unirioja.es/servlet/revista?codigo=14750
Revista de Estudios Marítimos y Sociales;1852-0669;;;https://dialnet.unirioja.es/servlet/revista?codigo=25918
Revista de Filosofía (La Plata);2953-3392;;;https://dialnet.unirioja.es/servlet/revista?codigo=28327
Revista de Filosofía Jurídica y Social;2314-128X;;;https://dialnet.unirioja.es/servlet/revista?codigo=26951
Revista de Filosofía y Teoría Política;0328-6223;;;https://dialnet.unirioja.es/servlet/revista?codigo=17457
Revista de Geología Aplicada a la Ingeniería y al Ambiente;2422-5703;;;https://dialnet.unirioja.es/servlet/revista?codigo=26735
Revista de Historia Americana y Argentina;2314-1549;;;https://dialnet.unirioja.es/servlet/revista?codigo=26836
Revista de Interés Público (ReDIP);2545-8604;;;https://dialnet.unirioja.es/servlet/revista?codigo=26831
Revista de Investigaciones Agropecuarias;0325-8718;;;https://dialnet.unirioja.es/servlet/revista?codigo=8255
Revista de Investigaciones en Técnica Vocal;2347-0275;;;https://dialnet.unirioja.es/servlet/revista?codigo=26212
"Revista de Nefrología, Diálisis y Trasplante";2346-8548;;;https://dialnet.unirioja.es/servlet/revista?codigo=26878
Revista de Psicología;2422-572X;;;https://dialnet.unirioja.es/servlet/revista?codigo=18039
Revista de derecho Penal y Criminología;0034-7914;;;https://dialnet.unirioja.es/servlet/revista?codigo=16932
Revista de derecho de familia y de las personas;1852-8708;;;https://dialnet.unirioja.es/servlet/revista?codigo=20251
Revista de derecho procesal;1850-9290;;;https://dialnet.unirioja.es/servlet/revista?codigo=4316
Revista de economía y estadística;0034-8066;;;https://dialnet.unirioja.es/servlet/revista?codigo=19341
Revista de educación en biología;0329-5192;;;https://dialnet.unirioja.es/servlet/revista?codigo=11212
Revista de enseñanza de la física;2250-6101;;;https://dialnet.unirioja.es/servlet/revista?codigo=12140
Revista de estudios regionales y mercado de trabajo;1669-9084;;;https://dialnet.unirioja.es/servlet/revista?codigo=18033
Revista de historia del derecho;0325-1918;;;https://dialnet.unirioja.es/servlet/revista?codigo=1673
Revista de la Asociación Argentina de Ortopedia y Traumatología;1852-7434;;;https://dialnet.unirioja.es/servlet/revista?codigo=24671
Revista de la Asociación Odontológica Argentina;2683-7226;;;https://dialnet.unirioja.es/servlet/revista?codigo=17605
Revista de la Carrera de Sociología Entramados y Perspectivas;1853-6484;;;https://dialnet.unirioja.es/servlet/revista?codigo=28237
Revista de la Escuela de Economía y Negocios;1514-2779;;;https://dialnet.unirioja.es/servlet/revista?codigo=1188
Revista de la Facultad de Agronomía;1669-9513;;;https://dialnet.unirioja.es/servlet/revista?codigo=7740
Revista de la Facultad de Ciencias Económicas: (UNNE);1668-6357;;;https://dialnet.unirioja.es/servlet/revista?codigo=27407
Revista de la Facultad de Odontología: (UNNE);1668-7280;;;https://dialnet.unirioja.es/servlet/revista?codigo=27405
Revista de la Facultad de Odontología ( Universidad de Buenos Aires );0326-632X;;;https://dialnet.unirioja.es/servlet/revista?codigo=17606
Revista de la Red Intercátedras de Historia de América Latina Contemporánea: Segunda Época;2250-7264;;;https://dialnet.unirioja.es/servlet/revista?codigo=24788
Revista de la Sociedad Argentina de Diabetes;0325-5247;;;https://dialnet.unirioja.es/servlet/revista?codigo=26858
Revista de la Unión Matemática Argentina;1669-9637;;;https://dialnet.unirioja.es/servlet/revista?codigo=8232
Revista de psicoanálisis;0034-8740;;;https://dialnet.unirioja.es/servlet/revista?codigo=17499
"Revista de responsabilidad civil y seguros: publicación mensual de doctrina, jurisprudencia y legislación";1666-4590;;;https://dialnet.unirioja.es/servlet/revista?codigo=9141
Revista del CEI. Comercio Exterior e Integración;1850-1737;;;https://dialnet.unirioja.es/servlet/revista?codigo=18909
Revista del Centro de Estudios de Sociología del Trabajo;1852-4648;;;https://dialnet.unirioja.es/servlet/revista?codigo=27962
Revista del Cisen Tramas/Maepova;2344-9594;;;https://dialnet.unirioja.es/servlet/revista?codigo=26411
Revista del Instituto Internacional de Costos;2718-8507;;;https://dialnet.unirioja.es/servlet/revista?codigo=28361
Revista del Instituto Superior de Música: Revista del Instituto Superior de Música de la Universidad Nacional de Litoral;2362-3322;;;https://dialnet.unirioja.es/servlet/revista?codigo=21807
Revista del Instituto de Investigaciones en Ciencias de la Educación;0327-7763;;;https://dialnet.unirioja.es/servlet/revista?codigo=28338
Revista del Instituto de Investigaciones en Educación;1853-1393;;;https://dialnet.unirioja.es/servlet/revista?codigo=27402
Revista del Instituto de Investigación Musicológica Carlos Vega: Publicación de la facultad de Artes y Ciencias Musicales de la Universidad Católica Argentina;1515-050X;;;https://dialnet.unirioja.es/servlet/revista?codigo=21864
Revista del Museo Argentino de Ciencias Naturales;1853-0400;;;https://dialnet.unirioja.es/servlet/revista?codigo=28417
Revista del Museo de La Plata;2545-6377;;;https://dialnet.unirioja.es/servlet/revista?codigo=26401
Revista electrónica Discurso.org;1666-3519;;;https://dialnet.unirioja.es/servlet/revista?codigo=6667
Revista latinoamericana de filosofía;1852-7353;;;https://dialnet.unirioja.es/servlet/revista?codigo=10886
Revista tipoGráfica: comunicación para diseñadores;1000-100X;;;https://dialnet.unirioja.es/servlet/revista?codigo=28141
Rihumso: Revista de Investigación del Departamento de Humanidades y Ciencias Sociales;2250-8139;;;https://dialnet.unirioja.es/servlet/revista?codigo=24738
Runa: archivo para las ciencias del hombre;1851-9628;;;https://dialnet.unirioja.es/servlet/revista?codigo=15247
Rétor;1853-6034;;;https://dialnet.unirioja.es/servlet/revista?codigo=15650
SaberEs;1852-4222;;;https://dialnet.unirioja.es/servlet/revista?codigo=19865
Saberes y prácticas;2525-2089;;;https://dialnet.unirioja.es/servlet/revista?codigo=27997
Salud colectiva;1669-2381;;;https://dialnet.unirioja.es/servlet/revista?codigo=11091
"Salud, Ciencia y Tecnología";2796-9711;;;https://dialnet.unirioja.es/servlet/revista?codigo=28287
Sapientia;0036-4703;;;https://dialnet.unirioja.es/servlet/revista?codigo=10891
Scientia Interfluvius;1853-4430;;;https://dialnet.unirioja.es/servlet/revista?codigo=28249
Scripta mediaevalia: revista de pensamiento medieval;1851-8753;;;https://dialnet.unirioja.es/servlet/revista?codigo=19879
Semiárida;2408-4077;;;https://dialnet.unirioja.es/servlet/revista?codigo=28451
Sigme;3008-7546;;;https://dialnet.unirioja.es/servlet/revista?codigo=28573
Signo y seña;2314-2189;;;https://dialnet.unirioja.es/servlet/revista?codigo=1350
Signos EAD: revista de educación a distancia;1852-3536;;;https://dialnet.unirioja.es/servlet/revista?codigo=28411
Signos ELE: Revista de Español como Lengua Extranjera;1851-4863;;;https://dialnet.unirioja.es/servlet/revista?codigo=13547
Signos Universitarios: Revista de la Universidad del Salvador;0326-3932;;;https://dialnet.unirioja.es/servlet/revista?codigo=3690
Skopein: La justicia en manos de la Ciencia;2346-9307;;;https://dialnet.unirioja.es/servlet/revista?codigo=22085
Sociales Investiga;2525-1171;;;https://dialnet.unirioja.es/servlet/revista?codigo=28032
Sociedades Precapitalistas: Revista de Historia Social;2250-5121;;;https://dialnet.unirioja.es/servlet/revista?codigo=16750
Sociohistórica. Cuadernos del CISH;1853-6344;;;https://dialnet.unirioja.es/servlet/revista?codigo=17330
Stromata;0049-2353;;;https://dialnet.unirioja.es/servlet/revista?codigo=11281
Studia politicae;1669-7405;;;https://dialnet.unirioja.es/servlet/revista?codigo=9542
Studium: filosofía y teología;0329-8930;;;https://dialnet.unirioja.es/servlet/revista?codigo=10873
Stylos;0327-8859;;;https://dialnet.unirioja.es/servlet/revista?codigo=9850
Subjetividad y Procesos Cognitivos;1666-244X;;;https://dialnet.unirioja.es/servlet/revista?codigo=12544
Summa+;0327-9022;;;https://dialnet.unirioja.es/servlet/revista?codigo=18889
Synthesis;0328-1205;;;https://dialnet.unirioja.es/servlet/revista?codigo=1792
TE & ET: Revista Iberoamericana de Tecnología en Educación y Educación en Tecnología;1850-9959;;;https://dialnet.unirioja.es/servlet/revista?codigo=20278
Tableros;2525-1589;;;https://dialnet.unirioja.es/servlet/revista?codigo=28033
Tefros;1669-726X;;;https://dialnet.unirioja.es/servlet/revista?codigo=22097
Telar: Revista del Instituto Interdisciplinario de Estudios Latinoamericanos;1668-3633;;;https://dialnet.unirioja.es/servlet/revista?codigo=24139
Temas de derecho industrial y de la competencia;0328-9680;;;https://dialnet.unirioja.es/servlet/revista?codigo=6413
Temas de historia argentina y americana;1666-8146;;;https://dialnet.unirioja.es/servlet/revista?codigo=10895
Temas medievales;0327-5094;;;https://dialnet.unirioja.es/servlet/revista?codigo=7862
Temas y debates: revista universitaria de ciencias sociales;1853-984X;;;https://dialnet.unirioja.es/servlet/revista?codigo=12939
Teología: revista de la Facultad de Teología de la Pontificia Universidad Católica Argentina;0328-1396;;;https://dialnet.unirioja.es/servlet/revista?codigo=7911
Teología y cultura;1668-6233;;;https://dialnet.unirioja.es/servlet/revista?codigo=11790
Territorios productivos;2953-528X;;;https://dialnet.unirioja.es/servlet/revista?codigo=28041
Textos y contextos desde el Sur;2347-081X;;;https://dialnet.unirioja.es/servlet/revista?codigo=28371
"Theomai: estudios sobre sociedad, naturaleza y desarrollo";1515-6443;;;https://dialnet.unirioja.es/servlet/revista?codigo=2193
Tiempo de Gestión;1853-6646;;;https://dialnet.unirioja.es/servlet/revista?codigo=16079
"Trabajo y sociedad: Indagaciones sobre el empleo, la cultura y las prácticas políticas en sociedades segmentadas";1514-6871;;;https://dialnet.unirioja.es/servlet/revista?codigo=11753
Trabajos y comunicaciones;2346-8971;;;https://dialnet.unirioja.es/servlet/revista?codigo=17505
Tramas y redes: Revista del Consejo Latinoamericano;2796-9096;;;https://dialnet.unirioja.es/servlet/revista?codigo=27696
Trampas de la comunicación y de la cultura;2314-274X;;;https://dialnet.unirioja.es/servlet/revista?codigo=17200
Transporte y Territorio;1852-7175;;;https://dialnet.unirioja.es/servlet/revista?codigo=15963
Traslaciones: Revista Latinoamericana de Lectura y Escritura;2362-6194;;;https://dialnet.unirioja.es/servlet/revista?codigo=26418
Travesía: Revista de Historia económica y social;2314-2707;;;https://dialnet.unirioja.es/servlet/revista?codigo=22190
Trayectorias Universitarias;2469-0090;;;https://dialnet.unirioja.es/servlet/revista?codigo=26503
Tábano;2591-572X;;;https://dialnet.unirioja.es/servlet/revista?codigo=28404
Técnica administrativa;1666-1680;;;https://dialnet.unirioja.es/servlet/revista?codigo=5983
Tópicos: Revista de Filosofía de Santa Fe;1666-485X;;;https://dialnet.unirioja.es/servlet/revista?codigo=27022
Ucronías;2684-012X;;;https://dialnet.unirioja.es/servlet/revista?codigo=28446
Universidad Kennedy: revista;1667-2267;;;https://dialnet.unirioja.es/servlet/revista?codigo=1965
"Virtualidad, Educación y Ciencia";1853-6530;;;https://dialnet.unirioja.es/servlet/revista?codigo=22666
Visión de futuro;1669-7634;;;https://dialnet.unirioja.es/servlet/revista?codigo=21982
WOBI: world of business ideas;0328-9117;;;https://dialnet.unirioja.es/servlet/revista?codigo=20620
Yupana: Revista de Educación Matemática de la Facultad de Humanidades y Ciencias de la Universidad Nacional del Litoral;2362-5562;;;https://dialnet.unirioja.es/servlet/revista?codigo=27300
Zona Franca: revista de estudios de género;2545-6504;;;https://dialnet.unirioja.es/servlet/revista?codigo=28423
del prudente Saber y el máximo posible de Sabor;2618-4141;;;https://dialnet.unirioja.es/servlet/revista?codigo=27972
